episode,reward
104812,114.7548
104813,217.1935
104814,242.2308
104815,339.9631
104816,343.1006
104817,111.9506
104818,128.9305
104819,232.8424
104820,117.0524
104821,3.788
104822,121.7874
104823,321.3096
104824,340.6215
104825,113.4399
104826,237.6914
104827,111.6292
104828,110.1362
104829,343.5216
104830,239.0413
104831,235.1989
104832,111.796
104833,219.5572
104834,219.4265
104835,220.698
104836,110.7724
104837,217.0926
104838,221.2998
104839,212.966
104840,104.6037
104841,-1.5756
104842,118.0802
104843,209.1646
104844,0.5511
104845,234.7537
104846,115.0598
104847,215.2575
104848,-0.5443
104849,223.336
104850,217.2738
104851,115.4507
104852,226.8224
104853,349.2825
104854,345.7398
104855,108.8684
104856,357.0356
104857,223.7722
104858,330.2799
104859,344.4971
104860,321.0717
104861,222.7278
104862,327.6299
104863,108.0862
104864,221.3584
104865,125.4109
104866,224.866
104867,5.5269
104868,226.5484
104869,236.0188
104870,0.7624
104871,122.214
104872,-0.0698
104873,239.4221
104874,4.4808
104875,238.0755
104876,3.1338
104877,225.4277
104878,325.177
104879,116.1373
104880,227.7016
104881,241.3714
104882,105.8478
104883,4.8772
104884,237.594
104885,239.6827
104886,341.178
104887,116.1383
104888,106.422
104889,230.3541
104890,114.8285
104891,110.3745
104892,215.3595
104893,114.3552
104894,112.9308
104895,335.1185
104896,232.438
104897,236.8467
104898,216.6655
104899,221.2719
104900,5.8722
104901,107.0935
104902,224.0533
104903,116.3371
104904,107.7299
104905,344.8563
104906,112.6647
104907,110.4063
104908,224.8498
104909,229.7321
104910,344.2688
104911,-2.1032
104912,241.1574
104913,112.8452
104914,112.0769
104915,213.609
104916,214.8077
104917,321.0929
104918,222.1377
104919,112.8998
104920,336.9
104921,214.8233
104922,223.5833
104923,122.505
104924,363.9715
104925,342.1683
104926,222.7173
104927,3.5884
104928,219.2639
104929,226.6673
104930,234.1618
104931,335.5934
104932,220.5826
104933,227.8129
104934,219.8467
104935,330.2052
104936,323.8437
104937,333.6973
104938,322.909
104939,229.5152
104940,113.311
104941,116.8098
104942,332.9875
104943,113.9428
104944,220.9619
104945,208.863
104946,105.4259
104947,123.0274
104948,216.8618
104949,115.4588
104950,217.8092
104951,214.353
104952,220.1031
104953,329.4238
104954,235.035
104955,107.1021
104956,222.1703
104957,237.0482
104958,5.3957
104959,215.5559
104960,116.4707
104961,115.5778
104962,224.1554
104963,324.2027
104964,281.9727
104965,107.7052
104966,116.5814
104967,224.723
104968,-0.411
104969,315.3063
104970,225.8744
104971,239.4011
104972,212.8224
104973,126.963
104974,219.0537
104975,327.5898
104976,338.0676
104977,223.2132
104978,15.5921
104979,328.7798
104980,239.4491
104981,108.6733
104982,330.5853
104983,221.8605
104984,110.8731
104985,348.8792
104986,221.2414
104987,107.9417
104988,113.8213
104989,275.3364
104990,224.0586
104991,228.2213
104992,114.6369
104993,117.4177
104994,317.3067
104995,227.1851
104996,135.033
104997,339.2816
104998,342.6782
104999,221.29
105000,1.0204
105001,336.381
105002,115.2754
105003,222.2211
105004,116.8253
105005,101.4918
105006,117.8103
105007,222.6478
105008,370.2088
105009,-1.0957
105010,114.7874
105011,338.0769
105012,216.236
105013,238.0316
105014,230.9121
105015,241.051
105016,110.3504
105017,341.2179
105018,338.3038
105019,213.8665
105020,113.9001
105021,0.8123
105022,110.5345
105023,329.1507
105024,110.5332
105025,217.8748
105026,339.2119
105027,219.7187
105028,223.0646
105029,328.6516
105030,222.9364
105031,239.3666
105032,131.809
105033,340.7931
105034,224.7401
105035,126.4867
105036,9.3442
105037,229.0865
105038,220.0362
105039,337.1178
105040,225.551
105041,111.9576
105042,112.741
105043,329.2722
105044,110.6168
105045,2.6222
105046,216.7261
105047,220.652
105048,113.5819
105049,126.902
105050,363.8327
105051,101.5662
105052,115.5858
105053,340.0913
105054,333.7135
105055,4.5762
105056,221.9933
105057,223.973
105058,5.1061
105059,5.2875
105060,3.3742
105061,219.7325
105062,337.7828
105063,350.671
105064,343.5829
105065,341.3717
105066,215.7474
105067,109.7504
105068,348.9063
105069,359.0
105070,1.2447
105071,331.3048
105072,105.2193
105073,110.6516
105074,327.3677
105075,346.4022
105076,235.6568
105077,227.5853
105078,5.1592
105079,336.7422
105080,259.6519
105081,323.7041
105082,9.3689
105083,347.1745
105084,317.3397
105085,222.7097
105086,339.4028
105087,109.8804
105088,211.0073
105089,220.6878
105090,106.3574
105091,218.2505
105092,110.6015
105093,111.0544
105094,324.1595
105095,109.2437
105096,240.299
105097,0.7631
105098,240.9482
105099,342.6136
105100,316.464
105101,222.1729
105102,108.9062
105103,338.6575
105104,321.2234
105105,339.947
105106,112.7096
105107,107.5883
105108,212.157
105109,-2.1372
105110,110.6845
105111,315.6924
105112,219.1845
105113,110.7501
105114,332.9216
105115,220.9257
105116,112.5998
105117,340.3567
105118,341.4871
105119,0.7472
105120,4.6917
105121,108.7852
105122,359.8201
105123,219.1266
105124,214.0466
105125,116.3283
105126,113.9966
105127,114.308
105128,342.1278
105129,109.9966
105130,357.678
105131,236.8055
105132,222.358
105133,324.8689
105134,6.8098
105135,220.0815
105136,0.6512
105137,116.4086
105138,114.9495
105139,226.2645
105140,341.076
105141,113.3503
105142,109.0681
105143,114.1583
105144,223.8859
105145,113.6467
105146,241.4501
105147,221.4572
105148,320.5112
105149,220.6537
105150,340.6704
105151,114.5438
105152,112.834
105153,354.5377
105154,226.3411
105155,217.1456
105156,-1.6544
105157,113.5762
105158,106.9258
105159,-0.2982
105160,244.4343
105161,330.2896
105162,316.2763
105163,114.4572
105164,110.9468
105165,110.5027
105166,106.2212
105167,107.9812
105168,226.2087
105169,232.9824
105170,-0.0417
105171,234.7063
105172,113.8435
105173,343.1858
105174,228.2728
105175,319.4325
105176,228.6233
105177,217.1413
105178,229.8797
105179,218.5188
105180,226.937
105181,208.9924
105182,239.271
105183,353.9301
105184,113.7146
105185,103.3265
105186,225.8453
105187,-2.1265
105188,252.7853
105189,115.9269
105190,229.6509
105191,341.3129
105192,220.6609
105193,372.661
105194,216.2541
105195,217.6433
105196,224.6428
105197,110.5941
105198,219.7481
105199,221.109
105200,13.8805
105201,327.6585
105202,221.9265
105203,114.5871
105204,222.2051
105205,268.7212
105206,326.1163
105207,113.0595
105208,0.8059
105209,340.0051
105210,343.762
105211,220.5459
105212,329.6154
105213,331.253
105214,-0.3735
105215,123.734
105216,340.4613
105217,339.0475
105218,114.2132
105219,217.5744
105220,349.5183
105221,-0.7543
105222,347.2297
105223,236.8423
105224,356.1486
105225,108.9799
105226,323.6325
105227,223.6633
105228,335.9653
105229,220.0561
105230,346.4651
105231,122.6524
105232,214.0633
105233,232.0026
105234,344.1222
105235,113.5563
105236,345.9568
105237,221.3019
105238,323.974
105239,13.9859
105240,108.7993
105241,357.7643
105242,1.4615
105243,107.7883
105244,222.9867
105245,106.8618
105246,125.1353
105247,114.6642
105248,1.978
105249,244.462
105250,213.371
105251,107.6185
105252,114.8444
105253,223.4698
105254,106.6246
105255,223.156
105256,113.6701
105257,115.4542
105258,0.444
105259,228.7068
105260,223.3961
105261,221.0931
105262,225.7914
105263,224.1496
105264,107.6127
105265,221.9848
105266,338.955
105267,235.9513
105268,223.2406
105269,216.0732
105270,107.6275
105271,240.5246
105272,114.6579
105273,335.2553
105274,105.6986
105275,214.7255
105276,218.6165
105277,218.4163
105278,114.3353
105279,110.0221
105280,109.2029
105281,117.2193
105282,241.5095
105283,229.7601
105284,227.1033
105285,328.9375
105286,353.6876
105287,227.0976
105288,333.5681
105289,223.6199
105290,334.9062
105291,5.7719
105292,338.8301
105293,223.1747
105294,221.3144
105295,342.6143
105296,351.6299
105297,223.1485
105298,339.4937
105299,15.5711
105300,-0.8588
105301,234.766
105302,110.7354
105303,324.7508
105304,359.7544
105305,125.5124
105306,225.5039
105307,105.8994
105308,-0.0377
105309,117.1505
105310,329.6913
105311,225.2016
105312,229.3474
105313,124.0737
105314,224.8821
105315,110.192
105316,225.1606
105317,337.8317
105318,214.2639
105319,219.872
105320,221.6461
105321,342.7189
105322,-0.37
105323,224.5787
105324,352.8317
105325,236.3138
105326,319.3523
105327,104.2051
105328,-1.0038
105329,113.7077
105330,221.8463
105331,110.9264
105332,225.2965
105333,217.3712
105334,226.6126
105335,5.7593
105336,120.8018
105337,350.4108
105338,216.3142
105339,107.6857
105340,353.5326
105341,223.9176
105342,115.8468
105343,316.4302
105344,4.5065
105345,227.2966
105346,238.9079
105347,222.4671
105348,105.1105
105349,239.501
105350,228.2796
105351,221.1426
105352,14.0192
105353,224.2432
105354,114.5668
105355,319.5969
105356,352.5627
105357,223.7356
105358,218.1572
105359,225.6143
105360,344.639
105361,3.61
105362,231.9308
105363,227.9826
105364,221.0784
105365,328.5934
105366,231.6013
105367,225.5735
105368,224.4084
105369,365.9048
105370,331.4854
105371,216.3521
105372,117.3957
105373,232.9548
105374,221.2277
105375,215.4351
105376,351.2734
105377,220.9007
105378,135.4906
105379,356.9572
105380,335.1314
105381,112.2973
105382,222.1332
105383,113.8102
105384,112.3022
105385,341.7006
105386,222.707
105387,135.5268
105388,116.2594
105389,11.5407
105390,224.499
105391,5.5693
105392,239.8856
105393,-0.5885
105394,237.173
105395,339.9293
105396,329.5957
105397,345.9523
105398,114.6534
105399,107.9573
105400,222.5201
105401,219.6355
105402,240.1155
105403,345.4049
105404,325.1911
105405,240.2157
105406,123.851
105407,121.3618
105408,5.2909
105409,336.4091
105410,114.141
105411,221.9195
105412,354.5529
105413,223.3655
105414,335.1639
105415,220.6064
105416,222.6255
105417,214.5391
105418,5.1489
105419,337.1325
105420,220.5807
105421,326.0634
105422,241.7246
105423,218.1747
105424,116.6236
105425,355.5618
105426,228.4612
105427,228.132
105428,220.1497
105429,-1.1332
105430,-0.2702
105431,223.9886
105432,0.3589
105433,5.4512
105434,223.0494
105435,220.1876
105436,240.1482
105437,353.9809
105438,336.9301
105439,-0.9713
105440,216.8861
105441,118.435
105442,108.7833
105443,233.578
105444,230.0895
105445,354.5446
105446,322.7391
105447,0.1668
105448,221.0692
105449,126.1658
105450,113.1392
105451,108.4032
105452,108.0547
105453,324.2044
105454,113.7464
105455,330.4553
105456,222.8536
105457,325.8186
105458,114.7219
105459,224.9714
105460,220.5154
105461,217.4693
105462,228.4361
105463,239.764
105464,328.4064
105465,-1.8033
105466,345.9514
105467,109.7924
105468,244.2801
105469,240.9216
105470,112.8593
105471,114.9949
105472,115.4553
105473,343.1624
105474,116.4722
105475,0.2412
105476,227.0395
105477,238.2844
105478,349.9365
105479,341.0783
105480,342.7749
105481,229.1442
105482,114.4607
105483,216.2506
105484,224.0931
105485,218.2148
105486,217.8854
105487,107.133
105488,225.4542
105489,217.9364
105490,117.2416
105491,116.5116
105492,330.9921
105493,224.5626
105494,214.9927
105495,227.7794
105496,116.0533
105497,339.844
105498,228.1002
105499,228.7389
105500,226.4746
105501,108.385
105502,124.1047
105503,115.0771
105504,358.6983
105505,220.9866
105506,5.6336
105507,16.3589
105508,109.6855
105509,239.7222
105510,116.1479
105511,331.9611
105512,229.2816
105513,224.5239
105514,222.3107
105515,114.8479
105516,-3.1812
105517,236.5819
105518,215.1095
105519,213.3609
105520,111.1826
105521,108.4438
105522,229.8621
105523,213.8187
105524,216.5528
105525,213.3628
105526,344.2259
105527,116.6395
105528,129.6505
105529,343.1205
105530,0.5268
105531,236.6653
105532,125.0976
105533,106.7254
105534,352.1531
105535,-0.4942
105536,226.6851
105537,4.7504
105538,126.1236
105539,122.1761
105540,362.3866
105541,112.0443
105542,226.8425
105543,348.4491
105544,103.1865
105545,110.8268
105546,218.5271
105547,230.3093
105548,340.2553
105549,220.808
105550,236.2294
105551,215.3684
105552,322.8847
105553,223.6683
105554,342.4684
105555,15.4907
105556,240.1315
105557,223.7724
105558,216.5692
105559,115.6993
105560,251.5611
105561,109.0679
105562,220.4617
105563,126.3312
105564,220.0816
105565,-1.0296
105566,217.0587
105567,223.9647
105568,105.7772
105569,330.8712
105570,223.5503
105571,215.615
105572,108.9689
105573,237.599
105574,220.4905
105575,111.3612
105576,121.5455
105577,342.5771
105578,218.4631
105579,222.1618
105580,224.2275
105581,326.6662
105582,232.4477
105583,217.978
105584,232.6798
105585,340.2573
105586,343.7208
105587,226.4794
105588,-0.9933
105589,6.3036
105590,224.511
105591,2.0101
105592,109.5309
105593,7.0066
105594,218.9672
105595,223.0539
105596,128.1447
105597,16.0382
105598,108.2742
105599,213.3874
105600,229.382
105601,109.8581
105602,117.1264
105603,224.6192
105604,108.9753
105605,220.6868
105606,114.0702
105607,114.4567
105608,357.6608
105609,2.7598
105610,113.1938
105611,224.4355
105612,234.0476
105613,108.9256
105614,236.1855
105615,106.5194
105616,243.1328
105617,10.7375
105618,325.674
105619,218.933
105620,222.1019
105621,110.7192
105622,115.3781
105623,113.6917
105624,0.2204
105625,215.5038
105626,219.234
105627,224.403
105628,108.9356
105629,340.0438
105630,223.4797
105631,225.7834
105632,214.4066
105633,225.4648
105634,110.6337
105635,0.3154
105636,328.6147
105637,129.4468
105638,340.3466
105639,113.3439
105640,-0.2566
105641,339.4681
105642,222.2333
105643,343.5726
105644,215.157
105645,107.508
105646,235.7262
105647,216.2841
105648,94.7082
105649,0.9237
105650,219.7444
105651,218.3015
105652,113.9541
105653,4.8889
105654,216.1093
105655,-0.8507
105656,115.1613
105657,5.198
105658,113.9152
105659,112.2879
105660,106.2625
105661,114.6438
105662,105.1552
105663,230.1535
105664,117.0461
105665,236.3179
105666,221.5085
105667,262.2017
105668,213.1824
105669,222.0582
105670,112.024
105671,227.1656
105672,107.7356
105673,0.9735
105674,136.5762
105675,114.6912
105676,217.0676
105677,220.6113
105678,220.1415
105679,113.6473
105680,232.6609
105681,329.322
105682,1.4128
105683,225.2626
105684,115.1036
105685,323.6396
105686,313.7751
105687,108.7074
105688,214.4472
105689,110.851
105690,0.2393
105691,220.5707
105692,107.7748
105693,104.6039
105694,218.1366
105695,345.2411
105696,114.8918
105697,116.7809
105698,0.3952
105699,114.5485
105700,115.462
105701,322.5768
105702,231.7899
105703,110.7481
105704,320.7578
105705,221.0526
105706,116.5317
105707,115.0493
105708,229.4806
105709,115.3486
105710,240.2652
105711,354.3154
105712,16.1661
105713,3.0625
105714,338.4358
105715,5.6252
105716,111.5097
105717,107.2477
105718,111.4711
105719,117.2649
105720,113.4069
105721,323.2054
105722,218.6939
105723,115.9778
105724,227.5678
105725,14.292
105726,226.0822
105727,105.8941
105728,106.3899
105729,221.8865
105730,111.5524
105731,222.7107
105732,113.4025
105733,328.1665
105734,224.5326
105735,219.1826
105736,327.5788
105737,217.53
105738,109.0326
105739,289.177
105740,225.7566
105741,349.756
105742,11.2104
105743,108.446
105744,115.5995
105745,222.1871
105746,238.726
105747,241.0057
105748,224.5583
105749,344.1484
105750,234.5788
105751,229.2167
105752,238.1518
105753,103.4276
105754,331.8165
105755,115.6506
105756,229.6342
105757,359.1207
105758,110.5868
105759,216.9881
105760,342.4984
105761,339.1714
105762,110.1618
105763,110.8147
105764,6.7388
105765,205.993
105766,111.3056
105767,331.4479
105768,217.6365
105769,0.1681
105770,113.0646
105771,227.8967
105772,218.3183
105773,213.4993
105774,216.5048
105775,223.8969
105776,219.2079
105777,228.6369
105778,224.7144
105779,116.2147
105780,231.5694
105781,114.5195
105782,326.8521
105783,110.6845
105784,107.8187
105785,216.5357
105786,219.099
105787,113.9353
105788,225.3536
105789,115.0435
105790,119.196
105791,339.8384
105792,211.8824
105793,231.2243
105794,349.3953
105795,216.8652
105796,230.586
105797,325.4574
105798,11.9878
105799,103.9596
105800,324.5535
105801,235.3702
105802,228.1764
105803,217.6406
105804,106.9133
105805,106.7322
105806,239.3754
105807,103.6132
105808,338.5071
105809,226.9822
105810,221.7655
105811,244.471
105812,0.5571
105813,351.4907
105814,227.5556
105815,231.301
105816,214.9031
105817,113.6084
105818,220.0997
105819,224.3658
105820,5.8129
105821,110.2066
105822,116.3838
105823,112.5037
105824,118.9618
105825,342.6001
105826,128.5938
105827,221.4083
105828,-0.018
105829,224.8954
105830,127.3088
105831,343.4534
105832,-0.8664
105833,116.3987
105834,6.8185
105835,220.6772
105836,337.0405
105837,103.5929
105838,222.8
105839,109.8454
105840,-0.9761
105841,212.2839
105842,338.6129
105843,217.2309
105844,113.7068
105845,230.3696
105846,111.6632
105847,326.6962
105848,336.946
105849,114.5546
105850,329.155
105851,114.2911
105852,209.86
105853,222.5743
105854,221.1937
105855,218.5977
105856,109.9668
105857,329.1392
105858,334.8114
105859,231.8785
105860,212.915
105861,114.2608
105862,106.5007
105863,322.9956
105864,115.5314
105865,-0.7677
105866,108.2024
105867,115.545
105868,-0.5136
105869,0.3596
105870,341.6759
105871,334.3509
105872,239.6759
105873,223.2122
105874,327.1009
105875,216.2549
105876,226.1955
105877,5.3032
105878,218.0197
105879,5.0073
105880,110.6158
105881,226.6309
105882,119.1024
105883,114.9468
105884,213.6535
105885,248.9378
105886,328.989
105887,12.0592
105888,328.1297
105889,233.838
105890,111.0724
105891,208.822
105892,215.1474
105893,1.2868
105894,238.7309
105895,333.9111
105896,324.2234
105897,104.79
105898,221.9771
105899,13.263
105900,108.629
105901,106.1859
105902,224.2037
105903,114.9226
105904,214.8565
105905,106.1523
105906,219.5532
105907,243.7588
105908,222.3595
105909,349.3559
105910,219.1128
105911,224.2819
105912,346.3751
105913,-2.2265
105914,223.1475
105915,114.1894
105916,115.5481
105917,362.7006
105918,5.5413
105919,14.729
105920,350.38
105921,219.9176
105922,1.2048
105923,218.3517
105924,345.2786
105925,113.677
105926,217.0671
105927,222.7674
105928,7.5989
105929,364.161
105930,116.7187
105931,107.8307
105932,112.8444
105933,115.7385
105934,219.2056
105935,222.7041
105936,237.9895
105937,215.4584
105938,114.4273
105939,113.4222
105940,316.0124
105941,217.73
105942,218.6304
105943,-1.0618
105944,217.8659
105945,241.3897
105946,339.893
105947,223.0591
105948,217.1652
105949,224.7693
105950,255.85
105951,341.1908
105952,339.968
105953,115.3436
105954,220.0364
105955,107.5017
105956,115.2968
105957,242.6084
105958,2.6342
105959,112.5353
105960,110.7829
105961,206.9346
105962,114.8689
105963,114.7923
105964,256.2014
105965,338.5824
105966,113.418
105967,216.3201
105968,106.5622
105969,219.8372
105970,108.1398
105971,114.3966
105972,218.1134
105973,114.8768
105974,330.4533
105975,227.7899
105976,110.5648
105977,116.9849
105978,110.4253
105979,6.8577
105980,109.5514
105981,214.3634
105982,227.9869
105983,115.2112
105984,215.9356
105985,219.3606
105986,116.9544
105987,116.2665
105988,281.0254
105989,222.6387
105990,236.4544
105991,343.6886
105992,110.3986
105993,1.9252
105994,227.3466
105995,214.7643
105996,114.0684
105997,220.3623
105998,327.4083
105999,319.9529
106000,-2.1079
106001,220.1725
106002,111.9205
106003,327.766
106004,217.6415
106005,217.8746
106006,-1.1659
106007,10.5514
106008,223.9423
106009,222.1712
106010,216.0213
106011,109.8477
106012,108.9161
106013,327.8484
106014,112.3552
106015,229.0377
106016,223.4539
106017,231.8449
106018,214.3431
106019,222.3235
106020,328.6258
106021,-1.0943
106022,227.5846
106023,227.0017
106024,230.3676
106025,115.1167
106026,114.5736
106027,331.7145
106028,-1.9015
106029,216.7396
106030,238.9153
106031,105.8722
106032,0.7927
106033,115.7842
106034,112.5825
106035,221.9079
106036,115.9498
106037,114.2507
106038,322.9703
106039,241.7831
106040,218.255
106041,334.1662
106042,111.515
106043,115.0675
106044,219.6342
106045,112.5518
106046,239.3295
106047,221.3863
106048,113.188
106049,112.6592
106050,350.3262
106051,104.1125
106052,118.7725
106053,223.7676
106054,217.268
106055,109.5243
106056,107.6612
106057,115.213
106058,221.0726
106059,223.9497
106060,214.6681
106061,224.5562
106062,114.7154
106063,108.7879
106064,121.4158
106065,338.0712
106066,228.7373
106067,319.2155
106068,320.7059
106069,0.6137
106070,105.3798
106071,110.7204
106072,14.2327
106073,108.5781
106074,326.9423
106075,107.5921
106076,114.3095
106077,218.3381
106078,340.1576
106079,116.5914
106080,112.7988
106081,113.3429
106082,331.131
106083,114.1153
106084,114.9716
106085,235.8028
106086,107.6
106087,339.8136
106088,220.1745
106089,124.5046
106090,112.9928
106091,233.4717
106092,214.3694
106093,218.9753
106094,339.8872
106095,108.3547
106096,240.7396
106097,112.8909
106098,108.3005
106099,113.5754
106100,222.9141
106101,-1.043
106102,342.6266
106103,342.4876
106104,223.7638
106105,333.8993
106106,351.7232
106107,361.5416
106108,338.2471
106109,116.5573
106110,226.6433
106111,322.4782
106112,110.3742
106113,353.0314
106114,221.4994
106115,339.8556
106116,322.7784
106117,339.157
106118,343.1869
106119,118.3553
106120,115.9528
106121,-0.7944
106122,324.3299
106123,222.0502
106124,106.971
106125,109.1983
106126,109.6804
106127,0.2377
106128,127.7608
106129,339.4376
106130,218.2111
106131,324.5976
106132,120.0806
106133,238.9034
106134,5.7249
106135,329.6085
106136,4.9534
106137,355.2451
106138,229.8748
106139,115.9011
106140,341.866
106141,221.1906
106142,329.9261
106143,5.4784
106144,113.6333
106145,114.1867
106146,0.5934
106147,110.4558
106148,115.1519
106149,238.5795
106150,350.2135
106151,102.7903
106152,114.5317
106153,342.0955
106154,-0.6275
106155,340.3418
106156,0.4748
106157,-1.7385
106158,337.7947
106159,355.4965
106160,216.7737
106161,228.2052
106162,112.2687
106163,111.3047
106164,218.5353
106165,328.8709
106166,223.3868
106167,338.1214
106168,115.2852
106169,219.3927
106170,228.03
106171,316.7548
106172,113.903
106173,105.5398
106174,212.5378
106175,329.8518
106176,357.6541
106177,223.5181
106178,219.6449
106179,355.6389
106180,352.4916
106181,340.679
106182,114.2654
106183,217.3771
106184,115.4331
106185,219.0824
106186,239.7841
106187,140.8876
106188,115.1525
106189,339.6446
106190,219.9401
106191,216.5369
106192,115.7004
106193,345.6304
106194,112.4832
106195,106.7033
106196,0.8031
106197,0.2187
106198,222.1985
106199,122.133
106200,226.215
106201,222.7363
106202,232.9081
106203,210.1694
106204,221.524
106205,114.8624
106206,232.1323
106207,213.888
106208,330.7782
106209,217.0814
106210,113.4463
106211,353.9815
106212,4.6816
106213,117.5909
106214,216.0583
106215,344.6037
106216,338.2449
106217,219.8397
106218,109.3095
106219,325.1265
106220,238.0925
106221,337.0343
106222,228.6372
106223,107.5637
106224,343.5705
106225,237.2942
106226,351.0012
106227,225.0429
106228,329.7628
106229,234.1628
106230,112.9381
106231,320.4586
106232,232.8507
106233,106.9849
106234,237.8901
106235,216.6662
106236,343.2424
106237,110.4303
106238,223.2194
106239,339.2868
106240,227.1552
106241,329.0492
106242,341.3186
106243,107.197
106244,218.1164
106245,225.8379
106246,108.8195
106247,224.606
106248,109.1066
106249,229.3553
106250,228.6315
106251,226.8014
106252,107.0418
106253,213.066
106254,115.684
106255,238.1857
106256,113.9638
106257,225.0261
106258,14.9198
106259,343.7724
106260,337.8568
106261,331.99
106262,226.4154
106263,139.4981
106264,224.972
106265,223.8732
106266,216.1997
106267,110.8813
106268,338.9677
106269,345.2267
106270,122.4681
106271,224.1542
106272,229.2588
106273,237.108
106274,225.4732
106275,223.4908
106276,344.3836
106277,225.8213
106278,114.0887
106279,116.0519
106280,214.6239
106281,220.5268
106282,0.7784
106283,113.2131
106284,3.9118
106285,333.101
106286,0.6846
106287,-0.6623
106288,239.7438
106289,212.2512
106290,226.7033
106291,110.6197
106292,230.4648
106293,227.5988
106294,229.6061
106295,218.4715
106296,5.8965
106297,115.3305
106298,114.7725
106299,215.9396
106300,332.3928
106301,5.2672
106302,209.9681
106303,227.8118
106304,110.524
106305,110.9835
106306,222.9493
106307,111.0867
106308,222.1393
106309,346.3974
106310,-2.8242
106311,142.8918
106312,4.9318
106313,342.1224
106314,220.5199
106315,217.9919
106316,363.2323
106317,107.7904
106318,111.2393
106319,5.4249
106320,322.0911
106321,5.8604
106322,120.9971
106323,351.1038
106324,111.6073
106325,358.4198
106326,330.7382
106327,341.6358
106328,225.3811
106329,347.3613
106330,134.4523
106331,213.0879
106332,216.2405
106333,215.7063
106334,215.8857
106335,222.7883
106336,316.945
106337,110.0345
106338,346.8527
106339,361.2974
106340,326.0334
106341,3.1169
106342,237.8473
106343,112.9589
106344,214.5281
106345,334.1325
106346,110.1086
106347,358.3887
106348,211.7862
106349,339.5955
106350,114.5506
106351,212.1571
106352,212.5661
106353,353.1251
106354,223.1648
106355,351.7696
106356,354.3389
106357,324.8089
106358,119.0029
106359,114.9693
106360,330.1863
106361,218.1662
106362,110.6531
106363,203.3702
106364,-0.4521
106365,219.7138
106366,337.4384
106367,342.636
106368,234.5512
106369,209.4112
106370,2.4687
106371,0.4499
106372,233.8007
106373,344.5852
106374,224.6383
106375,112.6834
106376,340.3302
106377,240.7665
106378,351.2725
106379,104.7965
106380,220.39
106381,115.312
106382,119.6927
106383,220.8469
106384,226.0678
106385,219.8897
106386,114.8286
106387,219.7097
106388,224.2749
106389,0.8074
106390,219.1599
106391,340.2823
106392,227.8889
106393,329.9069
106394,234.9031
106395,-0.5213
106396,324.8381
106397,339.4259
106398,218.2716
106399,0.9436
106400,223.9175
106401,121.9213
106402,236.9156
106403,328.2334
106404,143.908
106405,111.5036
106406,113.5673
106407,220.6684
106408,221.0983
106409,-0.9901
106410,108.7991
106411,122.4535
106412,222.1635
106413,226.9893
106414,328.5688
106415,348.1848
106416,114.3789
106417,223.2393
106418,226.5165
106419,116.3243
106420,223.1338
106421,115.4343
106422,106.3051
106423,224.4336
106424,229.8162
106425,328.3739
106426,110.8947
106427,329.3516
106428,106.9022
106429,111.6234
106430,339.7443
106431,339.8106
106432,13.1003
106433,239.3201
106434,362.4494
106435,108.7486
106436,109.4654
106437,115.1056
106438,323.9407
106439,331.5406
106440,347.5781
106441,331.0774
106442,326.892
106443,107.205
106444,328.6589
106445,114.0769
106446,105.4359
106447,236.8447
106448,229.7254
106449,325.2415
106450,127.7629
106451,218.3602
106452,330.5605
106453,220.8358
106454,112.1802
106455,0.5638
106456,115.1157
106457,224.1786
106458,107.7228
106459,340.9627
106460,342.6054
106461,326.8559
106462,214.4422
106463,235.3912
106464,235.5756
106465,219.3109
106466,110.1428
106467,328.7134
106468,112.4749
106469,219.0998
106470,106.8918
106471,224.2345
106472,111.9265
106473,324.5799
106474,225.0522
106475,370.2563
106476,330.651
106477,347.2586
106478,106.6666
106479,234.412
106480,0.8499
106481,112.5038
106482,214.0278
106483,327.986
106484,220.6712
106485,-0.5958
106486,341.1787
106487,4.3357
106488,110.2691
106489,330.5282
106490,224.8475
106491,114.4611
106492,224.9585
106493,341.3756
106494,357.2784
106495,331.2089
106496,243.8543
106497,321.1391
106498,361.916
106499,111.8871
106500,327.6998
106501,109.8544
106502,110.7869
106503,340.7956
106504,234.2505
106505,217.0439
106506,239.2265
106507,113.8282
106508,0.1953
106509,110.2115
106510,329.8466
106511,113.4849
106512,111.0738
106513,116.6408
106514,341.775
106515,217.6335
106516,215.5831
106517,234.4073
106518,327.0178
106519,5.2129
106520,0.9914
106521,116.5942
106522,3.5444
106523,-0.1535
106524,320.3313
106525,219.0786
106526,4.9974
106527,223.9517
106528,114.1386
106529,235.7688
106530,225.2788
106531,5.3128
106532,349.6795
106533,238.126
106534,328.2309
106535,215.4181
106536,344.8537
106537,123.4861
106538,339.9013
106539,225.2332
106540,0.8352
106541,220.8168
106542,223.7374
106543,106.6272
106544,220.8457
106545,218.9916
106546,111.7013
106547,9.4939
106548,212.4714
106549,124.5861
106550,326.3022
106551,-1.8552
106552,128.59
106553,114.8298
106554,319.7641
106555,222.1364
106556,328.5235
106557,216.1104
106558,228.8108
106559,234.852
106560,15.4456
106561,-0.3651
106562,335.8277
106563,114.9645
106564,114.4546
106565,341.9288
106566,218.687
106567,361.3392
106568,228.7744
106569,7.8436
106570,227.584
106571,107.5731
106572,228.9073
106573,216.9937
106574,108.5979
106575,224.0832
